"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.89698889690752e-30,0.820100553926171,0.978,0.902,6.21036225069585e-26,"1","TMEM59"
5.71291050114296e-30,0.714186005325026,1,1,1.87029263986418e-25,"1","TPM1"
1.7281429496186e-29,0.474429023923268,1,1,5.65759438846136e-25,"1","S100A11"
1.43561339928865e-28,0.830469653440928,0.97,0.881,4.69991114659119e-24,"1","TALDO1"
1.75055976606027e-28,0.610843686644942,0.993,0.987,5.73098256212812e-24,"1","ANXA5"
1.81452025212757e-28,0.784615957126682,0.948,0.849,5.94037640141524e-24,"1","PSMB6"
3.40598738046866e-28,1.46704188986591,0.996,0.974,1.11505214861783e-23,"1","ACTA2"
4.57598949883247e-28,0.68851535708874,0.989,0.954,1.49808744212777e-23,"1","TMBIM6"
7.10530887686038e-26,0.760139348322314,0.981,0.93,2.32613602010655e-21,"1","PSMB1"
7.4814818703873e-26,1.52916699427605,0.739,0.418,2.44928753472739e-21,"1","CASP1"
1.14124627059453e-25,0.726686525705934,0.996,0.987,3.73621204067238e-21,"1","FSTL1"
2.1152074592302e-25,0.707503396418372,1,1,6.92476618002782e-21,"1","ANXA2"
3.57014531219171e-25,0.478215602759633,1,0.982,1.16879417230532e-20,"1","ARF4"
4.86462822275071e-25,1.42626340106252,0.731,0.415,1.59258198756413e-20,"1","BMP4"
6.87244542969106e-25,0.923792491174875,0.963,0.808,2.24990118477226e-20,"1","OLFML3"
7.75213101889818e-25,1.52627972219092,0.869,0.667,2.53789265296689e-20,"1","INHBA"
2.72512497073624e-24,0.566361974451132,0.993,0.977,8.92151412919632e-20,"1","IFITM3"
3.28061704468381e-23,0.585330937796615,0.996,0.959,1.07400840808859e-18,"1","SERPINH1"
3.40016796923307e-23,0.988874946837508,0.981,0.938,1.11314698976752e-18,"1","MYLK"
3.53380104072761e-23,1.00095933907472,0.925,0.797,1.15689578471341e-18,"1","PCOLCE"
3.66920253353239e-23,0.44928029466578,1,0.995,1.20122352542783e-18,"1","GSTP1"
2.35623505470319e-22,1.29589148194812,0.772,0.493,7.71384232208731e-18,"1","PDPN"
5.90819289584717e-22,0.595842646824567,0.978,0.951,1.93422419024245e-17,"1","PDLIM1"
9.99892661284142e-22,0.90253354429693,0.944,0.8,3.27344859451202e-17,"1","FBLN5"
1.52289938411353e-21,0.686709535066782,0.951,0.815,4.98566800371086e-17,"1","SDC2"
2.07421618435197e-21,0.894969704461152,0.869,0.702,6.79056894433149e-17,"1","PSME1"
2.22825916923961e-21,0.453715248646824,0.993,0.984,7.29487486825664e-17,"1","DAD1"
2.81547336892894e-21,0.519621152621834,1,0.99,9.21729671519955e-17,"1","OSTC"
2.91843778043617e-21,0.824263281442124,0.94,0.86,9.55438160559194e-17,"1","HSP90B1"
3.19450177025349e-21,0.452060662685653,1,0.998,1.04581598954559e-16,"1","MORF4L2"
4.18165200050324e-21,1.51970917921966,0.739,0.447,1.36898923192475e-16,"1","EFEMP1"
5.1006784190929e-21,0.326897652859602,1,1,1.66986010084263e-16,"1","CFL1"
6.18700437054782e-21,0.534245781639934,0.996,0.969,2.02550149082995e-16,"1","GPX8"
1.4829197817777e-20,0.91217770174757,0.899,0.701,4.85478278158383e-16,"1","CPE"
1.8425291394167e-20,1.10614061236466,0.795,0.53,6.0320718966224e-16,"1","ANGPT1"
