"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000391997256568797,0.914139080725541,0.337,0.151,1,"1","TOM1"
0.000393159929998821,0.690925241684241,0.687,0.472,1,"1","USP32"
0.000393611938273636,0.522124373065714,0.663,0.396,1,"1","JKAMP"
0.000397389160530038,0.988327116379942,0.578,0.396,1,"1","TMEM135"
0.000401999137380228,0.351732631965422,0.349,0.156,1,"1","ZNF100"
0.000403901568399439,0.524527147501501,0.711,0.453,1,"1","PTCD3"
0.00040392772728765,0.538542389400983,0.386,0.189,1,"1","ZMAT2"
0.000404357273358886,1.90564262299103,0.41,0.231,1,"1","TMEM132B"
0.000407019231416383,0.93067794057834,0.386,0.189,1,"1","GSTM2"
0.000410831637360031,0.602314630119146,0.711,0.458,1,"1","M6PR"
0.000417908968144206,0.450685286607256,0.952,0.807,1,"1","CANX"
0.000427314229440611,1.04163650904897,0.566,0.377,1,"1","DNAAF4-CCPG1"
0.000428620054718864,1.11383314318317,0.398,0.203,1,"1","FAM53B"
0.000429588138323767,1.44361086135252,0.361,0.184,1,"1","GM2A"
0.000435598444919079,0.383966221771736,0.976,0.821,1,"1","COX5B"
0.000438184269468231,0.462886195936203,0.627,0.401,1,"1","COX10-AS1"
0.00044007877661491,2.65393062589976,0.301,0.146,1,"1","SLC16A10"
0.000443164548697169,0.948003568164506,0.337,0.156,1,"1","NDUFAF5"
0.000447080105093666,0.803014353093919,0.386,0.193,1,"1","C4orf45"
0.000451928563764919,0.386767608389766,0.867,0.594,1,"1","PDHB"
0.000461297141612918,0.733955405329952,0.614,0.392,1,"1","MEGF9"
0.000462656557458385,0.617441022674714,0.313,0.142,1,"1","MOBP"
0.000463609576101245,0.458480885160374,0.446,0.231,1,"1","NPLOC4"
0.000464177478354313,0.386310930835805,0.651,0.377,1,"1","CRY1"
0.000465735261215126,0.622130614830854,0.675,0.415,1,"1","FIBP"
0.00046652298996343,1.44261733699362,0.313,0.142,1,"1","STON1-GTF2A1L"
0.00047150822419177,0.918928074101543,0.265,0.104,1,"1","LDB1"
0.000476905039190613,0.626186927449877,1,0.995,1,"1","CADM2"
0.000483690944990169,0.868506086262371,0.289,0.113,1,"1","COPRS"
0.000484048489676729,1.51120747707469,0.289,0.123,1,"1","SYPL1"
0.000500256717060828,0.702683551617588,0.506,0.297,1,"1","ZNF431"
0.00050081348004303,0.26108824863281,0.627,0.358,1,"1","TGOLN2"
0.000503733021229881,0.695935182307826,0.458,0.25,1,"1","CAST"
0.000503733021229881,0.704937761479395,0.458,0.25,1,"1","LGMN"
0.000505026039326431,0.656065560019508,0.867,0.698,1,"1","PELI1"
0.000505553905222769,0.714978673803232,0.458,0.269,1,"1","ENTPD3-AS1"
0.000507694562850094,1.52286366024566,0.253,0.094,1,"1","TTF2"
0.000507872660546284,0.473097554397822,0.675,0.41,1,"1","PHKG1"
0.000512258815171383,0.296030120201724,0.602,0.382,1,"1","NUMA1"
0.0005145645200294,1.22269403413819,0.373,0.193,1,"1","MAN2A2"
0.000514575689715711,0.501316619173061,0.627,0.401,1,"1","MAP2K4"
0.000516077473581472,0.513010670444742,0.47,0.245,1,"1","MED8"
0.000516609392089189,0.526493265755031,0.602,0.401,1,"1","ATG9A"
0.000525226149551413,0.910417501619905,0.494,0.283,1,"1","CHST3"
0.000534700089121358,0.480547126615695,0.446,0.236,1,"1","RC3H2"
0.000537042165123035,1.51806150372446,0.313,0.142,1,"1","SGSH"
0.000537802874890541,0.464450940819167,0.289,0.118,1,"1","PRTG"
0.000539698984677421,0.633210465672284,0.614,0.382,1,"1","DEF8"
0.00053987069626382,0.359224514076906,0.759,0.519,1,"1","FAM208A"
0.000543168779087592,0.337663281528194,0.506,0.274,1,"1","CLPX"
0.000544527108903733,0.417509846547966,0.988,0.835,1,"1","DOCK10"
0.000547799836560177,0.419962185586886,0.735,0.509,1,"1","SCOC"
0.00054924316674574,0.485987148156073,0.578,0.325,1,"1","YIF1A"
0.000550793566348263,1.00576138118119,0.337,0.151,1,"1","ROGDI"
0.000555947044657578,0.740972259332661,0.542,0.349,1,"1","JAK1"
0.000556102900418046,1.40653674054076,0.398,0.222,1,"1","BMS1P4"
0.000556487499861044,1.35429022046685,0.349,0.17,1,"1","SORBS3"
0.000565457519802789,0.575227953162339,0.301,0.127,1,"1","RASSF4"
0.000570096159452388,0.469276229520353,0.723,0.524,1,"1","DGCR2"
0.000576879408694084,0.851107484570146,0.542,0.335,1,"1","VPS26C"
0.000579976299645016,0.853533836142497,0.313,0.137,1,"1","PPP2R3B"
0.000590635670865002,0.267151639967901,0.59,0.344,1,"1","MED15"
0.000592751883949547,0.638402161671956,0.663,0.415,1,"1","URM1"
0.000593559959632733,1.06319216294237,0.398,0.208,1,"1","UNC45A"
0.000593755762535675,0.829231936837634,0.518,0.297,1,"1","EMC6"
0.00059424413852758,0.841569671687855,0.41,0.222,1,"1","POLB"
0.00059678063815685,0.456453730987478,0.94,0.816,1,"1","DSCAML1"
0.000597148940675047,0.637264795698964,0.422,0.226,1,"1","ERICH1"
0.000598283707660768,0.716738234885011,0.518,0.311,1,"1","KLHL5"
0.00060496045471446,0.792673081582193,0.277,0.108,1,"1","SNX21"
0.000608100586869879,0.367333226206758,0.675,0.429,1,"1","PICALM"
0.000613933088094153,1.19055762816467,0.482,0.288,1,"1","NUPR2"
0.000618918130950448,0.97953666568471,0.554,0.373,1,"1","STAT1"
0.000629347205419802,1.1435617479851,0.253,0.099,1,"1","TIAF1"
0.000629664730440104,0.289749680181886,0.795,0.561,1,"1","KIAA0232"
0.000641371571696068,0.563441859843963,0.747,0.561,1,"1","TRIP12"
0.000642757907546363,1.30776939727273,0.446,0.255,1,"1","TTLL7"
0.000646382818369205,1.92997303568646,0.265,0.108,1,"1","IGSF8"
0.000656615568240133,0.760247545060564,0.325,0.146,1,"1","POLI"
0.000663936002932466,1.28452644622273,0.602,0.429,1,"1","C12orf40"
0.000668613596669865,0.662428318409283,0.783,0.566,1,"1","COP1"
0.000680036524998228,0.650808182610535,0.566,0.349,1,"1","ARL8B"
0.000683391448814662,0.333559842676756,0.807,0.481,1,"1","EIF3K"
0.000686650688584944,0.671687111836442,0.59,0.368,1,"1","SFT2D1"
0.000688610685959491,0.648366517698824,0.723,0.528,1,"1","ZNF24"
0.000690592349150408,0.266375151355411,0.542,0.311,1,"1","PRR14L"
0.000697171851292991,0.350508703254732,0.614,0.387,1,"1","ATP6V1H"
0.000698612074011968,1.23789683739383,0.398,0.222,1,"1","PLA2G6"
0.000706899400970142,0.763787586591697,0.554,0.363,1,"1","IQSEC1"
0.000707913050628927,0.533113041027949,0.831,0.618,1,"1","NUTM2B-AS1"
